dot_values,colour_values,participant,response,response_time,date,correct_response,answered_correctly
2.0,DarkGray,117,m,0.197990894318,2016_Jul_27_1439,m,1
,,117,z,0.389927148819,2016_Jul_27_1439,z,1
4.0,Yellow,117,m,0.214206933975,2016_Jul_27_1439,m,1
1.0,LightPink,117,m,0.253937005997,2016_Jul_27_1439,m,1
8.0,Brown,117,m,0.317942142487,2016_Jul_27_1439,m,1
,,117,z,0.350100040436,2016_Jul_27_1439,z,1
6.0,Blue,117,m,0.142285108566,2016_Jul_27_1439,m,1
5.0,Red,117,m,0.213964939117,2016_Jul_27_1439,m,1
7.0,Green,117,m,0.246029138565,2016_Jul_27_1439,m,1
3.0,Yellow,117,m,0.302144050598,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.374037981033,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.350040197372,2016_Jul_27_1439,m,1
4.0,Purple,117,m,0.334003925323,2016_Jul_27_1439,m,1
5.0,Orange,117,m,0.334087133408,2016_Jul_27_1439,m,1
7.0,DarkGray,117,,,2016_Jul_27_1439,m,0
3.0,Blue,117,m,0.349758863449,2016_Jul_27_1439,m,1
1.0,Red,117,m,0.286160945892,2016_Jul_27_1439,m,1
8.0,Green,117,m,0.269791126251,2016_Jul_27_1439,m,1
6.0,Yellow,117,m,0.309843063354,2016_Jul_27_1439,m,1
5.0,LightPink,117,m,0.349991083145,2016_Jul_27_1439,m,1
7.0,Brown,117,m,0.309995889664,2016_Jul_27_1439,m,1
,,117,z,0.325710058212,2016_Jul_27_1439,z,1
3.0,Purple,117,m,0.0618159770966,2016_Jul_27_1439,m,1
,,117,m,0.0858540534973,2016_Jul_27_1439,z,0
1.0,Orange,117,m,0.261936187744,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.277793884277,2016_Jul_27_1439,m,1
6.0,Blue,117,m,0.342022895813,2016_Jul_27_1439,m,1
,,117,z,0.453871011734,2016_Jul_27_1439,z,1
5.0,Red,117,m,0.261645078659,2016_Jul_27_1439,m,1
7.0,Green,117,m,0.261930942535,2016_Jul_27_1439,m,1
3.0,Yellow,117,m,0.27784705162,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.317975997925,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.445763111115,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.421614170074,2016_Jul_27_1439,m,1
5.0,Red,117,m,0.293778896332,2016_Jul_27_1439,m,1
,,117,z,0.373785018921,2016_Jul_27_1439,z,1
7.0,Green,117,m,0.189829826355,2016_Jul_27_1439,m,1
3.0,Yellow,117,m,0.245882034302,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.245819091797,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.253685951233,2016_Jul_27_1439,m,1
4.0,Purple,117,m,0.277500152588,2016_Jul_27_1439,m,1
1.0,Orange,117,m,0.333778858185,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.333481788635,2016_Jul_27_1439,m,1
6.0,Yellow,117,m,0.277568101883,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.237341880798,2016_Jul_27_1439,m,1
,,117,z,0.429635047913,2016_Jul_27_1439,z,1
2.0,Brown,117,m,0.0537710189819,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.13339304924,2016_Jul_27_1439,m,1
,,117,z,0.429584026337,2016_Jul_27_1439,z,1
5.0,Red,117,m,0.429791212082,2016_Jul_27_1439,m,1
7.0,Green,117,m,0.269498825073,2016_Jul_27_1439,m,1
3.0,Purple,117,m,0.301726102829,2016_Jul_27_1439,m,1
1.0,Orange,117,m,0.501703977585,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.501353025436,2016_Jul_27_1439,m,1
6.0,Blue,117,m,0.48561000824,2016_Jul_27_1439,m,1
9.0,Red,117,m,0.581640958786,2016_Jul_27_1439,m,1
2.0,Green,117,m,0.549705982208,2016_Jul_27_1439,m,1
,,117,z,0.477591991425,2016_Jul_27_1439,z,1
4.0,Purple,117,m,0.245625972748,2016_Jul_27_1439,m,1
5.0,Orange,117,m,0.293550014496,2016_Jul_27_1439,m,1
7.0,DarkGray,117,m,0.237417936325,2016_Jul_27_1439,m,1
,,117,m,0.213506937027,2016_Jul_27_1439,z,0
3.0,Yellow,117,m,0.0935080051422,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.269492864609,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.253405094147,2016_Jul_27_1439,m,1
4.0,Purple,117,m,0.301138877869,2016_Jul_27_1439,m,1
1.0,Orange,117,m,0.325148820877,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.277229070663,2016_Jul_27_1439,m,1
,,117,z,0.41335105896,2016_Jul_27_1439,z,1
6.0,Yellow,117,m,0.149612188339,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.237253904343,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.245270967484,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.261268138885,2016_Jul_27_1439,m,1
5.0,Red,117,m,0.261552810669,2016_Jul_27_1439,m,1
7.0,Green,117,m,0.309273004532,2016_Jul_27_1439,m,1
3.0,Purple,117,m,0.261482000351,2016_Jul_27_1439,m,1
9.0,Orange,117,m,0.29300904274,2016_Jul_27_1439,m,1
2.0,DarkGray,117,m,0.261240005493,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.229353904724,2016_Jul_27_1439,m,1
1.0,Red,117,m,0.277153968811,2016_Jul_27_1439,m,1
8.0,Green,117,m,0.28524684906,2016_Jul_27_1439,m,1
6.0,Purple,117,m,0.349249124527,2016_Jul_27_1439,m,1
9.0,Orange,117,m,0.357075929642,2016_Jul_27_1439,m,1
2.0,DarkGray,117,m,0.397250890732,2016_Jul_27_1439,m,1
,,117,z,0.33311009407,2016_Jul_27_1439,z,1
4.0,Yellow,117,m,0.0532739162445,2016_Jul_27_1439,m,1
5.0,LightPink,117,m,0.236862182617,2016_Jul_27_1439,m,1
7.0,Brown,117,m,0.253305912018,2016_Jul_27_1439,m,1
3.0,Purple,117,m,0.2693400383,2016_Jul_27_1439,m,1
1.0,Orange,117,m,0.285128831863,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.341246128082,2016_Jul_27_1439,m,1
,,117,z,0.34940290451,2016_Jul_27_1439,z,1
6.0,Yellow,117,m,0.0689558982849,2016_Jul_27_1439,m,1
5.0,LightPink,117,m,0.188881874084,2016_Jul_27_1439,m,1
,,117,m,0.237046003342,2016_Jul_27_1439,z,0
7.0,Brown,117,m,0.213255882263,2016_Jul_27_1439,m,1
3.0,Blue,117,m,0.253009080887,2016_Jul_27_1439,m,1
,,117,z,0.42906498909,2016_Jul_27_1439,z,1
9.0,Red,117,m,0.100905895233,2016_Jul_27_1439,m,1
2.0,Green,117,m,0.140954017639,2016_Jul_27_1439,m,1
,,117,m,0.269022941589,2016_Jul_27_1439,z,0
4.0,Purple,117,m,0.0929410457611,2016_Jul_27_1439,m,1
5.0,Orange,117,m,0.252934932709,2016_Jul_27_1439,m,1
7.0,DarkGray,117,m,0.309070825577,2016_Jul_27_1439,m,1
3.0,Yellow,117,m,0.284956932068,2016_Jul_27_1439,m,1
1.0,LightPink,117,m,0.29300904274,2016_Jul_27_1439,m,1
8.0,Brown,117,m,0.46090388298,2016_Jul_27_1439,m,1
6.0,Purple,117,m,0.396816015244,2016_Jul_27_1439,m,1
5.0,Orange,117,m,0.340747833252,2016_Jul_27_1439,m,1
,,117,z,0.468922138214,2016_Jul_27_1439,z,1
7.0,DarkGray,117,m,0.228976011276,2016_Jul_27_1439,m,1
3.0,Blue,117,m,0.292871952057,2016_Jul_27_1439,m,1
9.0,Red,117,m,0.332836866379,2016_Jul_27_1439,m,1
2.0,Green,117,m,0.284893989563,2016_Jul_27_1439,m,1
4.0,Yellow,117,m,0.30094909668,2016_Jul_27_1439,m,1
5.0,LightPink,117,m,0.30082321167,2016_Jul_27_1439,m,1
7.0,Brown,117,m,0.308817148209,2016_Jul_27_1439,m,1
,,117,z,0.348693132401,2016_Jul_27_1439,z,1
3.0,Purple,117,m,0.0448091030121,2016_Jul_27_1439,m,1
1.0,Orange,117,m,0.244681119919,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.22071480751,2016_Jul_27_1439,m,1
6.0,Blue,117,m,0.300987005234,2016_Jul_27_1439,m,1
9.0,Red,117,m,0.316508054733,2016_Jul_27_1439,m,1
2.0,Green,117,m,0.324610948563,2016_Jul_27_1439,m,1
4.0,Yellow,117,m,0.372718095779,2016_Jul_27_1439,m,1
5.0,LightPink,117,m,0.332797050476,2016_Jul_27_1439,m,1
7.0,Brown,117,m,0.420583963394,2016_Jul_27_1439,m,1
3.0,Purple,117,m,0.420743942261,2016_Jul_27_1439,m,1
1.0,Orange,117,m,0.38063621521,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.428791999817,2016_Jul_27_1439,m,1
6.0,Yellow,117,m,0.316640138626,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.276715993881,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.252824068069,2016_Jul_27_1439,m,1
4.0,Purple,117,m,0.308629989624,2016_Jul_27_1439,m,1
1.0,Orange,117,m,0.292754173279,2016_Jul_27_1439,m,1
8.0,DarkGray,117,m,0.324600934982,2016_Jul_27_1439,m,1
6.0,Yellow,117,m,0.340488195419,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.308506011963,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.300606012344,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.268440961838,2016_Jul_27_1439,m,1
1.0,Red,117,m,0.26066493988,2016_Jul_27_1439,m,1
,,117,m,0.228311061859,2016_Jul_27_1439,z,0
8.0,Green,117,m,0.236554861069,2016_Jul_27_1439,m,1
6.0,Yellow,117,m,0.252531051636,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.292759895325,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.31635594368,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.348335981369,2016_Jul_27_1439,m,1
1.0,Red,117,m,0.300498008728,2016_Jul_27_1439,m,1
8.0,Green,117,m,0.252281188965,2016_Jul_27_1439,m,1
,,117,m,0.252506971359,2016_Jul_27_1439,z,0
6.0,Yellow,117,m,0.140496015549,2016_Jul_27_1439,m,1
9.0,LightPink,117,m,0.196219921112,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.1004550457,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.244607925415,2016_Jul_27_1439,m,1
5.0,Red,117,m,0.140508174896,2016_Jul_27_1439,m,1
7.0,Green,117,m,0.276203155518,2016_Jul_27_1439,m,1
3.0,Yellow,117,m,0.308078050613,2016_Jul_27_1439,m,1
1.0,LightPink,117,m,0.340547084808,2016_Jul_27_1439,m,1
8.0,Brown,117,m,0.452132940292,2016_Jul_27_1439,m,1
6.0,Purple,117,m,0.412182807922,2016_Jul_27_1439,m,1
5.0,Orange,117,m,0.348411083221,2016_Jul_27_1439,m,1
7.0,DarkGray,117,m,0.372169971466,2016_Jul_27_1439,m,1
3.0,Blue,117,m,0.276081800461,2016_Jul_27_1439,m,1
1.0,Red,117,m,0.276153087616,2016_Jul_27_1439,m,1
,,117,z,0.387983798981,2016_Jul_27_1439,z,1
8.0,Green,117,m,0.0923750400543,2016_Jul_27_1439,m,1
6.0,Yellow,117,m,0.244443893433,2016_Jul_27_1439,m,1
,,117,m,0.21200799942,2016_Jul_27_1439,z,0
9.0,LightPink,117,m,0.163903951645,2016_Jul_27_1439,m,1
2.0,Brown,117,m,0.172255992889,2016_Jul_27_1439,m,1
4.0,Blue,117,m,0.316300868988,2016_Jul_27_1439,m,1
1.0,Red,117,m,0.292162179947,2016_Jul_27_1439,m,1
8.0,Green,117,m,0.323984861374,2016_Jul_27_1439,m,1
6.0,Purple,117,m,0.299962043762,2016_Jul_27_1439,m,1
9.0,Orange,117,m,0.315896987915,2016_Jul_27_1439,m,1
2.0,DarkGray,117,m,0.332095146179,2016_Jul_27_1439,m,1
4.0,Yellow,117,m,0.300229072571,2016_Jul_27_1439,m,1
1.0,LightPink,117,m,0.323968887329,2016_Jul_27_1439,m,1
8.0,Brown,117,m,0.259888887405,2016_Jul_27_1439,m,1
6.0,,117,m,0.564157962799,2016_Jul_27_1439,m,1
,,117,,,2016_Jul_27_1439,z,0
,Yellow,118,,,2016_Aug_04_1343,m,0
5.0,LightPink,118,,,2016_Aug_04_1343,m,0
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
5.0,Red,118,,,2016_Aug_04_1343,m,0
7.0,Green,118,,,2016_Aug_04_1343,m,0
3.0,Yellow,118,,,2016_Aug_04_1343,m,0
9.0,LightPink,118,,,2016_Aug_04_1343,m,0
2.0,Brown,118,,,2016_Aug_04_1343,m,0
4.0,Purple,118,,,2016_Aug_04_1343,m,0
5.0,Orange,118,,,2016_Aug_04_1343,m,0
7.0,DarkGray,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
4.0,Purple,118,,,2016_Aug_04_1343,m,0
1.0,Orange,118,,,2016_Aug_04_1343,m,0
8.0,DarkGray,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
6.0,Yellow,118,z,0.306291818619,2016_Aug_04_1343,m,0
9.0,LightPink,118,,,2016_Aug_04_1343,m,0
2.0,Brown,118,,,2016_Aug_04_1343,m,0
,,118,z,0.538074970245,2016_Aug_04_1343,z,1
4.0,Blue,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
5.0,Red,118,,,2016_Aug_04_1343,m,0
7.0,Green,118,,,2016_Aug_04_1343,m,0
3.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Yellow,118,,,2016_Aug_04_1343,m,0
5.0,LightPink,118,,,2016_Aug_04_1343,m,0
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
5.0,LightPink,118,z,0.43393611908,2016_Aug_04_1343,m,0
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Yellow,118,,,2016_Aug_04_1343,m,0
9.0,LightPink,118,,,2016_Aug_04_1343,m,0
2.0,Brown,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
5.0,Red,118,,,2016_Aug_04_1343,m,0
7.0,Green,118,,,2016_Aug_04_1343,m,0
3.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Yellow,118,,,2016_Aug_04_1343,m,0
5.0,LightPink,118,,,2016_Aug_04_1343,m,0
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
4.0,Purple,118,,,2016_Aug_04_1343,m,0
5.0,Orange,118,,,2016_Aug_04_1343,m,0
7.0,DarkGray,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
5.0,Red,118,,,2016_Aug_04_1343,m,0
7.0,Green,118,,,2016_Aug_04_1343,m,0
3.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
1.0,LightPink,118,,,2016_Aug_04_1343,m,0
8.0,Brown,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
1.0,LightPink,118,,,2016_Aug_04_1343,m,0
8.0,Brown,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
5.0,LightPink,118,,,2016_Aug_04_1343,m,0
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Purple,118,,,2016_Aug_04_1343,m,0
1.0,Orange,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
8.0,DarkGray,118,,,2016_Aug_04_1343,m,0
6.0,Blue,118,,,2016_Aug_04_1343,m,0
5.0,Red,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
7.0,Green,118,,,2016_Aug_04_1343,m,0
3.0,Yellow,118,,,2016_Aug_04_1343,m,0
9.0,LightPink,118,,,2016_Aug_04_1343,m,0
2.0,Brown,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
5.0,Red,118,,,2016_Aug_04_1343,m,0
7.0,Green,118,,,2016_Aug_04_1343,m,0
3.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
5.0,Red,118,,,2016_Aug_04_1343,m,0
7.0,Green,118,,,2016_Aug_04_1343,m,0
3.0,Purple,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
5.0,LightPink,118,,,2016_Aug_04_1343,m,0
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Yellow,118,,,2016_Aug_04_1343,m,0
9.0,LightPink,118,,,2016_Aug_04_1343,m,0
2.0,Brown,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
5.0,LightPink,118,,,2016_Aug_04_1343,m,0
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
4.0,Purple,118,,,2016_Aug_04_1343,m,0
1.0,Orange,118,,,2016_Aug_04_1343,m,0
8.0,DarkGray,118,,,2016_Aug_04_1343,m,0
6.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
4.0,Purple,118,,,2016_Aug_04_1343,m,0
5.0,Orange,118,,,2016_Aug_04_1343,m,0
7.0,DarkGray,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
4.0,Purple,118,,,2016_Aug_04_1343,m,0
1.0,Orange,118,,,2016_Aug_04_1343,m,0
8.0,DarkGray,118,,,2016_Aug_04_1343,m,0
6.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
4.0,Purple,118,,,2016_Aug_04_1343,m,0
5.0,Orange,118,,,2016_Aug_04_1343,m,0
7.0,DarkGray,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
9.0,Red,118,,,2016_Aug_04_1343,m,0
2.0,Green,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
1.0,LightPink,118,,,2016_Aug_04_1343,m,0
8.0,Brown,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
9.0,Orange,118,,,2016_Aug_04_1343,m,0
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Yellow,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
1.0,LightPink,118,,,2016_Aug_04_1343,m,0
8.0,Brown,118,m,0.135551929474,2016_Aug_04_1343,m,1
6.0,Purple,118,m,0.0795938968658,2016_Aug_04_1343,m,1
5.0,Orange,118,m,0.26350402832,2016_Aug_04_1343,m,1
7.0,DarkGray,118,m,0.55180811882,2016_Aug_04_1343,m,1
3.0,Yellow,118,,,2016_Aug_04_1343,m,0
1.0,LightPink,118,,,2016_Aug_04_1343,m,0
8.0,Brown,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,m,0.127736091614,2016_Aug_04_1343,m,1
9.0,Orange,118,m,0.0955109596252,2016_Aug_04_1343,m,1
2.0,DarkGray,118,,,2016_Aug_04_1343,m,0
4.0,Blue,118,m,0.391613006592,2016_Aug_04_1343,m,1
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Yellow,118,m,0.14355802536,2016_Aug_04_1343,m,1
5.0,LightPink,118,m,0.551593065262,2016_Aug_04_1343,m,1
,,118,,,2016_Aug_04_1343,z,0
7.0,Brown,118,m,0.0392339229584,2016_Aug_04_1343,m,1
3.0,Purple,118,m,0.359448194504,2016_Aug_04_1343,m,1
1.0,Orange,118,m,0.503252029419,2016_Aug_04_1343,m,1
8.0,DarkGray,118,,,2016_Aug_04_1343,m,0
6.0,Yellow,118,m,0.207513093948,2016_Aug_04_1343,m,1
5.0,LightPink,118,m,0.575444936752,2016_Aug_04_1343,m,1
7.0,Brown,118,,,2016_Aug_04_1343,m,0
3.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,m,0.583305120468,2016_Aug_04_1343,m,1
8.0,Green,118,,,2016_Aug_04_1343,m,0
,,118,,,2016_Aug_04_1343,z,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
5.0,Orange,118,m,0.0392460823059,2016_Aug_04_1343,m,1
7.0,DarkGray,118,m,0.215281963348,2016_Aug_04_1343,m,1
3.0,Yellow,118,m,0.56737613678,2016_Aug_04_1343,m,1
1.0,LightPink,118,,,2016_Aug_04_1343,m,0
8.0,Brown,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,m,0.311151027679,2016_Aug_04_1343,m,1
5.0,Orange,118,m,0.383153915405,2016_Aug_04_1343,m,1
7.0,DarkGray,118,,,2016_Aug_04_1343,m,0
3.0,Yellow,118,,,2016_Aug_04_1343,m,0
9.0,LightPink,118,m,0.415298938751,2016_Aug_04_1343,m,1
,,118,,,2016_Aug_04_1343,z,0
2.0,Brown,118,m,0.247094154358,2016_Aug_04_1343,m,1
4.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,m,0.487163066864,2016_Aug_04_1343,m,1
8.0,Green,118,m,0.598905086517,2016_Aug_04_1343,m,1
6.0,Purple,118,m,0.415097951889,2016_Aug_04_1343,m,1
5.0,Orange,118,m,0.55105304718,2016_Aug_04_1343,m,1
7.0,DarkGray,118,,,2016_Aug_04_1343,m,0
3.0,Yellow,118,m,0.127190828323,2016_Aug_04_1343,m,1
1.0,LightPink,118,m,0.327120065689,2016_Aug_04_1343,m,1
,,118,m,0.463129997253,2016_Aug_04_1343,z,0
8.0,Brown,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,,,2016_Aug_04_1343,m,0
5.0,Orange,118,m,0.0709528923035,2016_Aug_04_1343,m,1
7.0,DarkGray,118,m,0.238874912262,2016_Aug_04_1343,m,1
3.0,Blue,118,m,0.51083612442,2016_Aug_04_1343,m,1
1.0,Red,118,,,2016_Aug_04_1343,m,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Purple,118,m,0.262882947922,2016_Aug_04_1343,m,1
,,118,m,0.406850814819,2016_Aug_04_1343,z,0
5.0,Orange,118,,,2016_Aug_04_1343,m,0
7.0,DarkGray,118,m,0.238791942596,2016_Aug_04_1343,m,1
3.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,m,0.350890874863,2016_Aug_04_1343,m,1
,,118,,,2016_Aug_04_1343,z,0
8.0,Green,118,,,2016_Aug_04_1343,m,0
6.0,Yellow,118,,,2016_Aug_04_1343,m,0
9.0,LightPink,118,,,2016_Aug_04_1343,m,0
2.0,Brown,118,m,0.526649951935,2016_Aug_04_1343,m,1
4.0,Purple,118,,,2016_Aug_04_1343,m,0
5.0,Orange,118,,,2016_Aug_04_1343,m,0
7.0,DarkGray,118,,,2016_Aug_04_1343,m,0
,,118,m,0.462853193283,2016_Aug_04_1343,z,0
3.0,Yellow,118,,,2016_Aug_04_1343,m,0
9.0,LightPink,118,m,0.302397012711,2016_Aug_04_1343,m,1
2.0,Brown,118,m,0.518646001816,2016_Aug_04_1343,m,1
4.0,Blue,118,,,2016_Aug_04_1343,m,0
1.0,Red,118,m,0.198556184769,2016_Aug_04_1343,m,1
